%time,field.header.seq,field.header.stamp,field.header.frame_id,field.Latitude,field.Longitude,field.Altitude,field.Easting,field.Northing,field.Time,field.Zone,field.Fix,field.Letter
1582927169501529129,2330,1582927169501034021,gps,42.3389886717,-71.0844502467,0.945,328286.460828,4689519.08906,215929.4,19,5,T
1582927169703118158,2331,1582927169702677011,gps,42.3389886733,-71.08445023,0.949,328286.462205,4689519.08921,215929.6,19,5,T
1582927169898346013,2332,1582927169897808074,gps,42.3389886667,-71.0844502183,0.945,328286.463148,4689519.08845,215929.8,19,5,T
1582927170107235896,2333,1582927170106796979,gps,42.33898866,-71.0844501883,0.953,328286.465601,4689519.08765,215930.0,19,5,T
1582927170304135765,2334,1582927170303662061,gps,42.3389886583,-71.0844501833,0.961,328286.466009,4689519.08745,215930.2,19,5,T
1582927170501556718,2335,1582927170499676942,gps,42.33898865,-71.084450175,0.959,328286.466673,4689519.08651,215930.4,19,5,T
1582927170698422735,2336,1582927170697977066,gps,42.338988665,-71.0844501817,0.957,328286.466164,4689519.08819,215930.6,19,5,T
1582927170897414021,2337,1582927170896969079,gps,42.3389886433,-71.0844501767,0.959,328286.466517,4689519.08577,215930.8,19,5,T
1582927171104875702,2338,1582927171103797912,gps,42.33898865,-71.0844501467,0.967,328286.469007,4689519.08645,215931.0,19,5,T
1582927171345357492,2339,1582927171344922065,gps,42.3389886633,-71.08445016,0.959,328286.467945,4689519.08796,215931.2,19,5,T
1582927171506354688,2340,1582927171505826950,gps,42.3389886667,-71.0844501467,0.954,328286.469052,4689519.0883,215931.4,19,5,T
1582927171708429247,2341,1582927171707932949,gps,42.338988665,-71.0844501533,0.954,328286.468498,4689519.08813,215931.6,19,5,T
1582927171906821250,2342,1582927171906217098,gps,42.3389886767,-71.0844501567,0.955,328286.468256,4689519.08943,215931.8,19,5,T
1582927172119256298,2343,1582927172118751049,gps,42.3389886633,-71.0844501933,0.945,328286.465199,4689519.08803,215932.0,19,5,T
1582927172303860690,2344,1582927172299554109,gps,42.3389886517,-71.0844501933,0.945,328286.465167,4689519.08673,215932.2,19,5,T
1582927172508980714,2345,1582927172504264116,gps,42.33898866,-71.0844501733,0.949,328286.466837,4689519.08762,215932.4,19,5,T
1582927172716635638,2346,1582927172716135978,gps,42.3389886533,-71.0844501667,0.953,328286.467368,4689519.08686,215932.6,19,5,T
1582927172894513607,2347,1582927172893899917,gps,42.33898864,-71.0844501567,0.952,328286.468156,4689519.08536,215932.8,19,5,T
1582927173102602224,2348,1582927173102041959,gps,42.3389886383,-71.0844501567,0.959,328286.468151,4689519.08518,215933.0,19,5,T
1582927173304309909,2349,1582927173303864002,gps,42.3389886483,-71.0844501583,0.958,328286.468041,4689519.08629,215933.2,19,5,T
1582927173500623729,2350,1582927173500160932,gps,42.33898865,-71.084450155,0.96,328286.46832,4689519.08647,215933.4,19,5,T
1582927173720469107,2351,1582927173711988925,gps,42.33898864,-71.0844501383,0.962,328286.469666,4689519.08532,215933.6,19,5,T
1582927173905577916,2352,1582927173905159950,gps,42.3389886467,-71.0844501533,0.959,328286.468448,4689519.08609,215933.8,19,5,T
1582927174100960323,2353,1582927174100548028,gps,42.3389886333,-71.0844500667,0.967,328286.475552,4689519.08444,215934.0,19,5,T
1582927174300344034,2354,1582927174299887895,gps,42.33898864,-71.0844500667,0.966,328286.47557,4689519.08518,215934.2,19,5,T
1582927174495846436,2355,1582927174495387077,gps,42.3389886267,-71.0844500833,0.956,328286.474161,4689519.08373,215934.4,19,5,T
1582927174701488408,2356,1582927174701021909,gps,42.338988635,-71.084450105,0.955,328286.472398,4689519.0847,215934.6,19,5,T
1582927174900547875,2357,1582927174900019884,gps,42.3389886533,-71.0844500633,0.961,328286.475881,4689519.08665,215934.8,19,5,T
1582927175098953563,2358,1582927175097385883,gps,42.338988645,-71.0844500983,0.957,328286.472975,4689519.0858,215935.0,19,5,T
1582927175293660555,2359,1582927175293167114,gps,42.338988645,-71.0844501067,0.961,328286.472288,4689519.08582,215935.2,19,5,T
1582927175501458754,2360,1582927175500961065,gps,42.338988655,-71.0844501133,0.953,328286.471766,4689519.08694,215935.4,19,5,T
1582927175700995045,2361,1582927175700582981,gps,42.3389886367,-71.0844501333,0.948,328286.470069,4689519.08494,215935.6,19,5,T
1582927175899773230,2362,1582927175899075984,gps,42.33898865,-71.0844501233,0.953,328286.470929,4689519.0864,215935.8,19,5,T
1582927176104220259,2363,1582927176103672027,gps,42.3389886333,-71.084450125,0.954,328286.470746,4689519.08456,215936.0,19,5,T
1582927176302276685,2364,1582927176301528930,gps,42.3389886417,-71.0844501433,0.951,328286.469259,4689519.08552,215936.2,19,5,T
1582927176501952361,2365,1582927176500375032,gps,42.3389886383,-71.08445014,0.952,328286.469524,4689519.08514,215936.4,19,5,T
1582927176694952999,2366,1582927176694412946,gps,42.3389886383,-71.0844501417,0.954,328286.469387,4689519.08515,215936.6,19,5,T
1582927176904992347,2367,1582927176904561996,gps,42.3389886383,-71.0844501267,0.95,328286.470623,4689519.08512,215936.8,19,5,T
1582927177101767104,2368,1582927177101304054,gps,42.3389886583,-71.084450095,0.95,328286.473286,4689519.08727,215937.0,19,5,T
1582927177299896524,2369,1582927177298571109,gps,42.338988655,-71.0844501,0.945,328286.472865,4689519.08691,215937.2,19,5,T
1582927177495088471,2370,1582927177494560956,gps,42.3389886583,-71.08445009,0.946,328286.473698,4689519.08726,215937.4,19,5,T
1582927177705505602,2371,1582927177700990915,gps,42.3389886567,-71.0844501,0.944,328286.472869,4689519.0871,215937.6,19,5,T
1582927177903449975,2372,1582927177902918100,gps,42.3389886567,-71.084450105,0.945,328286.472457,4689519.08711,215937.8,19,5,T
1582927178105794214,2373,1582927178105128049,gps,42.3389886533,-71.0844500933,0.944,328286.47341,4689519.08671,215938.0,19,5,T
1582927178304604233,2374,1582927178303987979,gps,42.3389886533,-71.0844501017,0.94,328286.472723,4689519.08673,215938.2,19,5,T
1582927178515855628,2375,1582927178515387058,gps,42.3389886567,-71.08445009,0.941,328286.473693,4689519.08708,215938.4,19,5,T
1582927178704002353,2376,1582927178702301979,gps,42.338988655,-71.0844501017,0.94,328286.472728,4689519.08692,215938.6,19,5,T
1582927178900221626,2377,1582927178899777889,gps,42.3389886683,-71.084450095,0.944,328286.473313,4689519.08838,215938.8,19,5,T
1582927179101769611,2378,1582927179100805997,gps,42.3389886783,-71.0844500783,0.952,328286.474713,4689519.08946,215939.0,19,5,T
1582927179428396950,2379,1582927179426969051,gps,42.3389886733,-71.0844500733,0.951,328286.475112,4689519.08889,215939.2,19,5,T
1582927179497062202,2380,1582927179496609926,gps,42.338988675,-71.0844500717,0.952,328286.475253,4689519.08908,215939.4,19,5,T
1582927179696940047,2381,1582927179696171998,gps,42.33898868,-71.0844500783,0.955,328286.474718,4689519.08964,215939.6,19,5,T
1582927179941778185,2382,1582927179941265106,gps,42.3389886783,-71.0844500883,0.949,328286.473889,4689519.08948,215939.8,19,5,T
1582927180106506485,2383,1582927180104468107,gps,42.3389886667,-71.0844500233,0.944,328286.479213,4689519.08805,215940.0,19,5,T
1582927180299601631,2384,1582927180299034118,gps,42.3389886617,-71.084450045,0.942,328286.477414,4689519.08754,215940.2,19,5,T
1582927180495240241,2385,1582927180494729042,gps,42.338988655,-71.084450035,0.939,328286.47822,4689519.08678,215940.4,19,5,T
1582927180695079444,2386,1582927180694649934,gps,42.338988665,-71.08445005,0.934,328286.477011,4689519.08792,215940.6,19,5,T
1582927180906693527,2387,1582927180906261920,gps,42.3389886617,-71.0844500417,0.938,328286.477689,4689519.08753,215940.8,19,5,T
1582927181101173870,2388,1582927181100752115,gps,42.338988685,-71.084450035,0.954,328286.478301,4689519.09011,215941.0,19,5,T
1582927181302850699,2389,1582927181302444934,gps,42.3389886733,-71.084450045,0.95,328286.477446,4689519.08884,215941.2,19,5,T
1582927181499858507,2390,1582927181499310970,gps,42.3389886867,-71.0844500367,0.952,328286.478169,4689519.0903,215941.4,19,5,T
1582927181707867541,2391,1582927181707284927,gps,42.338988695,-71.0844500417,0.948,328286.477779,4689519.09124,215941.6,19,5,T
1582927181896078033,2392,1582927181895652055,gps,42.33898869,-71.0844500417,0.947,328286.477766,4689519.09068,215941.8,19,5,T
1582927182104284790,2393,1582927182103809118,gps,42.3389887017,-71.0844500667,0.951,328286.475738,4689519.09203,215942.0,19,5,T
1582927182300174574,2394,1582927182299647092,gps,42.338988705,-71.0844500517,0.946,328286.476983,4689519.09237,215942.2,19,5,T
1582927182497444209,2395,1582927182496998071,gps,42.3389887133,-71.084450055,0.948,328286.476731,4689519.0933,215942.4,19,5,T
1582927182714372240,2396,1582927182713891983,gps,42.3389887117,-71.0844500433,0.954,328286.477687,4689519.09309,215942.6,19,5,T
1582927182896672972,2397,1582927182896083116,gps,42.338988705,-71.0844500483,0.947,328286.477257,4689519.09236,215942.8,19,5,T
1582927183093914284,2398,1582927183093456029,gps,42.3389887017,-71.0844500417,0.945,328286.477797,4689519.09198,215943.0,19,5,T
1582927183294469762,2399,1582927183294029951,gps,42.33898872,-71.0844500317,0.95,328286.478671,4689519.09399,215943.2,19,5,T
1582927183499761335,2400,1582927183499344110,gps,42.3389887183,-71.0844500267,0.949,328286.479079,4689519.0938,215943.4,19,5,T
1582927183694548008,2401,1582927183694128036,gps,42.3389887133,-71.0844500483,0.946,328286.47728,4689519.09329,215943.6,19,5,T
1582927183898857301,2402,1582927183898422956,gps,42.3389887233,-71.0844500533,0.942,328286.476895,4689519.09441,215943.8,19,5,T
1582927184099578370,2403,1582927184099073886,gps,42.33898871,-71.08445004,0.949,328286.477957,4689519.0929,215944.0,19,5,T
1582927184294788001,2404,1582927184294276952,gps,42.3389887233,-71.0844500217,0.949,328286.479504,4689519.09434,215944.2,19,5,T
1582927184501290835,2405,1582927184500638008,gps,42.338988715,-71.0844500317,0.943,328286.478658,4689519.09344,215944.4,19,5,T
1582927184693148677,2406,1582927184692701101,gps,42.3389887233,-71.0844500567,0.945,328286.476621,4689519.09441,215944.6,19,5,T
1582927184898629036,2407,1582927184898197889,gps,42.33898873,-71.08445004,0.94,328286.478012,4689519.09512,215944.8,19,5,T
1582927185094188098,2408,1582927185093518018,gps,42.3389886933,-71.084450045,0.946,328286.4775,4689519.09106,215945.0,19,5,T
1582927185296543599,2409,1582927185295957088,gps,42.3389887033,-71.0844500283,0.937,328286.4789,4689519.09213,215945.2,19,5,T
1582927185500922495,2410,1582927185496026992,gps,42.338988705,-71.0844500133,0.943,328286.480141,4689519.09229,215945.4,19,5,T
1582927185696998092,2411,1582927185696207046,gps,42.3389887117,-71.0844500117,0.943,328286.480296,4689519.09303,215945.6,19,5,T
1582927185892972554,2412,1582927185891566038,gps,42.338988705,-71.0844500183,0.943,328286.479729,4689519.0923,215945.8,19,5,T
1582927186098262083,2413,1582927186097724914,gps,42.3389887067,-71.084450015,0.941,328286.480008,4689519.09248,215946.0,19,5,T
1582927186292568827,2414,1582927186292164087,gps,42.33898871,-71.0844499983,0.943,328286.48139,4689519.09281,215946.2,19,5,T
1582927186495590078,2415,1582927186495199918,gps,42.3389887283,-71.084449995,0.943,328286.481715,4689519.09484,215946.4,19,5,T
1582927186692927671,2416,1582927186692524909,gps,42.33898872,-71.0844500183,0.941,328286.47977,4689519.09397,215946.6,19,5,T
1582927186897956840,2417,1582927186897525072,gps,42.3389887183,-71.0844500017,0.938,328286.481138,4689519.09375,215946.8,19,5,T
1582927187103336731,2418,1582927187102734088,gps,42.3389887067,-71.0844500067,0.949,328286.480694,4689519.09246,215947.0,19,5,T
1582927187295513565,2419,1582927187294958114,gps,42.3389887133,-71.0844500033,0.95,328286.480987,4689519.09319,215947.2,19,5,T
1582927187498374183,2420,1582927187497976064,gps,42.3389887167,-71.08445002,0.947,328286.479623,4689519.0936,215947.4,19,5,T
1582927187694009732,2421,1582927187693505048,gps,42.3389887133,-71.08445002,0.942,328286.479614,4689519.09323,215947.6,19,5,T
1582927187898849751,2422,1582927187898427009,gps,42.3389887017,-71.084450005,0.945,328286.480818,4689519.0919,215947.8,19,5,T
1582927188101804554,2423,1582927188101350069,gps,42.3389887217,-71.0844499983,0.946,328286.481422,4689519.09411,215948.0,19,5,T
1582927188296382203,2424,1582927188295919895,gps,42.338988715,-71.084450005,0.94,328286.480854,4689519.09338,215948.2,19,5,T
1582927188498746318,2425,1582927188498330116,gps,42.3389887083,-71.0844499867,0.944,328286.482347,4689519.09261,215948.4,19,5,T
1582927188694186354,2426,1582927188693794012,gps,42.3389887267,-71.0844499883,0.941,328286.482259,4689519.09464,215948.6,19,5,T
1582927188896721687,2427,1582927188895648956,gps,42.338988705,-71.0844499567,0.939,328286.484809,4689519.09217,215948.8,19,5,T
1582927189093730310,2428,1582927189093158960,gps,42.338988715,-71.0844499333,0.939,328286.486758,4689519.09324,215949.0,19,5,T
1582927189296219854,2429,1582927189295784950,gps,42.338988705,-71.0844499433,0.938,328286.485907,4689519.09215,215949.2,19,5,T
1582927189500787932,2430,1582927189500366926,gps,42.3389887033,-71.0844499283,0.938,328286.487139,4689519.09193,215949.4,19,5,T
1582927189694712898,2431,1582927189694305896,gps,42.3389887267,-71.0844499267,0.935,328286.487339,4689519.09452,215949.6,19,5,T
1582927189900485257,2432,1582927189899878025,gps,42.3389887317,-71.0844499083,0.936,328286.488863,4689519.09504,215949.8,19,5,T
1582927190100522636,2433,1582927190099960088,gps,42.3389887183,-71.0844499717,0.935,328286.48361,4689519.09369,215950.0,19,5,T
1582927190296604410,2434,1582927190296181917,gps,42.3389887333,-71.0844499517,0.934,328286.485298,4689519.09531,215950.2,19,5,T
1582927190502668863,2435,1582927190502094984,gps,42.3389887317,-71.0844499533,0.933,328286.485156,4689519.09513,215950.4,19,5,T
1582927190696157497,2436,1582927190695749044,gps,42.3389887483,-71.0844499533,0.934,328286.485202,4689519.09698,215950.6,19,5,T
1582927190901564886,2437,1582927190901065111,gps,42.33898873,-71.08444998,0.93,328286.482955,4689519.095,215950.8,19,5,T
1582927191097241015,2438,1582927191096790075,gps,42.3389887333,-71.0844499717,0.946,328286.48365,4689519.09535,215951.0,19,5,T
1582927191301145743,2439,1582927191300756931,gps,42.338988725,-71.08444995,0.942,328286.485413,4689519.09438,215951.2,19,5,T
1582927191497752802,2440,1582927191496486902,gps,42.3389887333,-71.0844499667,0.941,328286.484062,4689519.09534,215951.4,19,5,T
1582927191699396379,2441,1582927191698961019,gps,42.3389887083,-71.0844499767,0.941,328286.48317,4689519.09259,215951.6,19,5,T
1582927191899110794,2442,1582927191898694992,gps,42.3389887233,-71.084449995,0.942,328286.481701,4689519.09429,215951.8,19,5,T
1582927192104645484,2443,1582927192104089021,gps,42.33898875,-71.0844499717,0.939,328286.483696,4689519.0972,215952.0,19,5,T
1582927192299349550,2444,1582927192298969030,gps,42.3389887217,-71.084449935,0.941,328286.486639,4689519.09398,215952.2,19,5,T
1582927192494624207,2445,1582927192494214057,gps,42.3389887283,-71.0844499433,0.943,328286.485971,4689519.09474,215952.4,19,5,T
1582927192700637096,2446,1582927192700253963,gps,42.3389887367,-71.084449975,0.937,328286.483385,4689519.09573,215952.6,19,5,T
1582927192898709950,2447,1582927192897941112,gps,42.33898874,-71.0844499667,0.935,328286.48408,4689519.09608,215952.8,19,5,T
1582927193099960093,2448,1582927193099282979,gps,42.3389887317,-71.0844499533,0.931,328286.485156,4689519.09513,215953.0,19,5,T
1582927193298172012,2449,1582927193297168970,gps,42.33898873,-71.0844499683,0.932,328286.483916,4689519.09497,215953.2,19,5,T
1582927193503472604,2450,1582927193503031969,gps,42.338988735,-71.0844499633,0.932,328286.484341,4689519.09552,215953.4,19,5,T
1582927193701355866,2451,1582927193700936079,gps,42.3389887233,-71.0844499617,0.929,328286.484447,4689519.09422,215953.6,19,5,T
1582927193898742233,2452,1582927193898200035,gps,42.3389887283,-71.08444995,0.93,328286.485422,4689519.09475,215953.8,19,5,T
1582927194103538610,2453,1582927194103091001,gps,42.33898871,-71.0844499717,0.93,328286.483587,4689519.09276,215954.0,19,5,T
1582927194300925465,2454,1582927194300429105,gps,42.3389887333,-71.0844499683,0.936,328286.483925,4689519.09534,215954.2,19,5,T
1582927194497066975,2455,1582927194495938062,gps,42.338988735,-71.08444997,0.936,328286.483792,4689519.09553,215954.4,19,5,T
1582927194700544166,2456,1582927194700140953,gps,42.33898872,-71.0844499467,0.934,328286.485674,4689519.09382,215954.6,19,5,T
1582927194903309862,2457,1582927194902965068,gps,42.3389887383,-71.0844499383,0.935,328286.48641,4689519.09584,215954.8,19,5,T
1582927195101961260,2458,1582927195101515054,gps,42.3389887433,-71.0844499483,0.935,328286.4856,4689519.09641,215955.0,19,5,T
1582927195299196946,2459,1582927195298635005,gps,42.3389887483,-71.0844499483,0.935,328286.485613,4689519.09697,215955.2,19,5,T
1582927195494472171,2460,1582927195494045972,gps,42.338988735,-71.08444995,0.93,328286.48544,4689519.09549,215955.4,19,5,T
1582927195701572294,2461,1582927195701026916,gps,42.3389887483,-71.0844499383,0.935,328286.486437,4689519.09695,215955.6,19,5,T
1582927195895938789,2462,1582927195895323038,gps,42.3389887583,-71.0844499183,0.938,328286.488112,4689519.09802,215955.8,19,5,T
1582927196108288066,2463,1582927196107666015,gps,42.3389887233,-71.0844499717,0.933,328286.483623,4689519.09424,215956.0,19,5,T
1582927196294375553,2464,1582927196293826103,gps,42.3389887317,-71.0844499733,0.934,328286.483509,4689519.09517,215956.2,19,5,T
1582927196499170801,2465,1582927196498677968,gps,42.33898875,-71.0844499933,0.932,328286.481911,4689519.09725,215956.4,19,5,T
1582927196695204533,2466,1582927196694729089,gps,42.3389887533,-71.0844500033,0.928,328286.481096,4689519.09764,215956.6,19,5,T
1582927196902021785,2467,1582927196901392936,gps,42.3389887417,-71.0844499733,0.934,328286.483536,4689519.09628,215956.8,19,5,T
1582927197098868554,2468,1582927197098427057,gps,42.3389887233,-71.0844499767,0.941,328286.483211,4689519.09425,215957.0,19,5,T
1582927197296817187,2469,1582927197296271085,gps,42.3389887467,-71.0844500117,0.93,328286.480391,4689519.09691,215957.2,19,5,T
1582927197492938471,2470,1582927197492536067,gps,42.338988735,-71.0844499967,0.93,328286.481595,4689519.09559,215957.4,19,5,T
1582927197698357886,2471,1582927197697879076,gps,42.3389887517,-71.08444999,0.931,328286.48219,4689519.09742,215957.6,19,5,T
1582927197895611286,2472,1582927197895052909,gps,42.3389887417,-71.0844499883,0.929,328286.4823,4689519.09631,215957.8,19,5,T
1582927198109997424,2473,1582927198109186887,gps,42.3389887483,-71.0844499933,0.934,328286.481906,4689519.09706,215958.0,19,5,T
1582927198297830688,2474,1582927198297394037,gps,42.338988735,-71.0844499967,0.935,328286.481595,4689519.09559,215958.2,19,5,T
1582927198497084786,2475,1582927198496376037,gps,42.3389887267,-71.084449985,0.935,328286.482534,4689519.09464,215958.4,19,5,T
1582927198704972932,2476,1582927198704561948,gps,42.338988735,-71.0844499817,0.932,328286.482831,4689519.09556,215958.6,19,5,T
1582927198900621402,2477,1582927198900212049,gps,42.33898873,-71.0844499817,0.932,328286.482818,4689519.095,215958.8,19,5,T
1582927199099390909,2478,1582927199098855018,gps,42.338988705,-71.0844499783,0.936,328286.483024,4689519.09222,215959.0,19,5,T
1582927199297278924,2479,1582927199296834945,gps,42.338988695,-71.0844499717,0.931,328286.483546,4689519.09109,215959.2,19,5,T
1582927199506377762,2480,1582927199505848884,gps,42.3389887083,-71.0844499733,0.933,328286.483445,4689519.09258,215959.4,19,5,T
1582927199706934687,2481,1582927199706372022,gps,42.3389886917,-71.0844499667,0.929,328286.483949,4689519.09071,215959.6,19,5,T
1582927199895942153,2482,1582927199894809961,gps,42.3389886983,-71.08444998,0.927,328286.482869,4689519.09148,215959.8,19,5,T
1582927200119646961,2483,1582927200119210958,gps,42.3389887167,-71.0844500267,0.923,328286.479074,4689519.09361,220000.0,19,5,T
1582927200295841063,2484,1582927200295433998,gps,42.3389887133,-71.084450025,0.92,328286.479202,4689519.09324,220000.2,19,5,T
1582927200493608884,2485,1582927200493227005,gps,42.33898871,-71.084450005,0.92,328286.480841,4689519.09283,220000.4,19,5,T
1582927200704313840,2486,1582927200703851938,gps,42.3389887117,-71.08444997,0.933,328286.483729,4689519.09294,220000.6,19,5,T
1582927200912255019,2487,1582927200911653041,gps,42.3389887083,-71.0844499983,0.926,328286.481386,4689519.09263,220000.8,19,5,T
1582927201100569732,2488,1582927201100203990,gps,42.3389887317,-71.0844500433,0.921,328286.477742,4689519.09531,220001.0,19,5,T
1582927201298941000,2489,1582927201298552036,gps,42.3389887417,-71.0844500283,0.927,328286.479005,4689519.09639,220001.2,19,5,T
1582927201495683371,2490,1582927201495265960,gps,42.3389887233,-71.08445,0.931,328286.481289,4689519.0943,220001.4,19,5,T
1582927201705112449,2491,1582927201704689979,gps,42.3389887383,-71.0844500483,0.93,328286.477348,4689519.09606,220001.6,19,5,T
1582927201903759135,2492,1582927201902147054,gps,42.338988755,-71.0844500433,0.923,328286.477805,4689519.0979,220001.8,19,5,T
1582927202101446647,2493,1582927202100409984,gps,42.3389887417,-71.0844500383,0.933,328286.478181,4689519.09641,220002.0,19,5,T
1582927202299912273,2494,1582927202299345970,gps,42.3389887233,-71.0844500483,0.934,328286.477307,4689519.0944,220002.2,19,5,T
1582927202496227927,2495,1582927202495805025,gps,42.3389887367,-71.084450035,0.932,328286.478442,4689519.09585,220002.4,19,5,T
1582927202699735055,2496,1582927202699310064,gps,42.3389887483,-71.0844500183,0.928,328286.479847,4689519.09711,220002.6,19,5,T
1582927202900994893,2497,1582927202899204969,gps,42.338988765,-71.0844500267,0.931,328286.479206,4689519.09898,220002.8,19,5,T
1582927203102184284,2498,1582927203101649999,gps,42.3389887317,-71.0844500317,0.924,328286.478703,4689519.09529,220003.0,19,5,T
1582927203302380651,2499,1582927203301974058,gps,42.3389887317,-71.0844500067,0.927,328286.480763,4689519.09524,220003.2,19,5,T
1582927203499364507,2500,1582927203498823881,gps,42.33898872,-71.08445002,0.928,328286.479632,4689519.09397,220003.4,19,5,T
1582927203697697349,2501,1582927203697072029,gps,42.33898875,-71.08445002,0.925,328286.479714,4689519.0973,220003.6,19,5,T
1582927203907013723,2502,1582927203905468940,gps,42.3389887433,-71.0844500117,0.926,328286.480382,4689519.09654,220003.8,19,5,T
1582927204101704047,2503,1582927204101223945,gps,42.3389887367,-71.08445,0.926,328286.481325,4689519.09578,220004.0,19,5,T
1582927204298285510,2504,1582927204297880887,gps,42.3389887433,-71.084450015,0.93,328286.480108,4689519.09655,220004.2,19,5,T
1582927204506887854,2505,1582927204506314992,gps,42.3389887417,-71.084450005,0.928,328286.480927,4689519.09634,220004.4,19,5,T
1582927204703981233,2506,1582927204703584909,gps,42.338988745,-71.0844500117,0.931,328286.480387,4689519.09673,220004.6,19,5,T
1582927204902144564,2507,1582927204900837898,gps,42.338988745,-71.0844500217,0.927,328286.479563,4689519.09675,220004.8,19,5,T
1582927205099504968,2508,1582927205098928928,gps,42.33898876,-71.084450015,0.93,328286.480153,4689519.0984,220005.0,19,5,T
1582927205304549408,2509,1582927205303982019,gps,42.33898874,-71.084450015,0.93,328286.480099,4689519.09618,220005.2,19,5,T
1582927205504454898,2510,1582927205503694057,gps,42.3389887333,-71.0844500017,0.93,328286.481179,4689519.09541,220005.4,19,5,T
1582927205702029993,2511,1582927205701339960,gps,42.33898874,-71.08445002,0.929,328286.479687,4689519.09619,220005.6,19,5,T
1582927205900695626,2512,1582927205899207115,gps,42.3389887417,-71.0844500267,0.931,328286.479142,4689519.09639,220005.8,19,5,T
1582927206106884694,2513,1582927206106473922,gps,42.3389887533,-71.08444998,0.938,328286.483018,4689519.09759,220006.0,19,5,T
1582927206299351287,2514,1582927206298918008,gps,42.338988755,-71.0844499533,0.937,328286.48522,4689519.09772,220006.2,19,5,T
1582927206494725694,2515,1582927206494338989,gps,42.3389887517,-71.0844499817,0.936,328286.482876,4689519.09741,220006.4,19,5,T
1582927206699529184,2516,1582927206699059009,gps,42.3389887567,-71.0844499917,0.937,328286.482066,4689519.09798,220006.6,19,5,T
1582927206902507565,2517,1582927206898122072,gps,42.3389887567,-71.0844499767,0.938,328286.483302,4689519.09795,220006.8,19,5,T
1582927207094773675,2518,1582927207094196081,gps,42.3389887183,-71.084449995,0.929,328286.481687,4689519.09373,220007.0,19,5,T
1582927207301507659,2519,1582927207301048040,gps,42.3389887317,-71.08444998,0.93,328286.482959,4689519.09518,220007.2,19,5,T
1582927207498522039,2520,1582927207497881889,gps,42.338988715,-71.08444998,0.929,328286.482914,4689519.09333,220007.4,19,5,T
1582927207696251502,2521,1582927207695766925,gps,42.33898872,-71.0844499783,0.93,328286.483065,4689519.09388,220007.6,19,5,T
1582927207907709445,2522,1582927207906502962,gps,42.33898871,-71.0844500033,0.93,328286.480978,4689519.09282,220007.8,19,5,T
1582927208103949637,2523,1582927208103470087,gps,42.3389887533,-71.084449945,0.936,328286.485902,4689519.09752,220008.0,19,5,T
1582927208306302462,2524,1582927208305892944,gps,42.3389887583,-71.0844499233,0.941,328286.4877,4689519.09803,220008.2,19,5,T
1582927208499577404,2525,1582927208499115943,gps,42.33898875,-71.0844499433,0.937,328286.48603,4689519.09714,220008.4,19,5,T
1582927208697115918,2526,1582927208696573019,gps,42.3389887317,-71.0844499483,0.938,328286.485568,4689519.09512,220008.6,19,5,T
1582927208893321856,2527,1582927208892915010,gps,42.3389887333,-71.0844499433,0.94,328286.485985,4689519.09529,220008.8,19,5,T
1582927209101810752,2528,1582927209101252079,gps,42.3389887467,-71.0844499417,0.928,328286.486158,4689519.09677,220009.0,19,5,T
1582927209296693846,2529,1582927209296298980,gps,42.33898876,-71.0844499367,0.929,328286.486606,4689519.09824,220009.2,19,5,T
1582927209503027826,2530,1582927209502574920,gps,42.338988755,-71.0844499233,0.93,328286.487691,4689519.09766,220009.4,19,5,T
1582927209699494017,2531,1582927209699079036,gps,42.33898874,-71.0844499333,0.925,328286.486827,4689519.09601,220009.6,19,5,T
1582927209898823386,2532,1582927209898418903,gps,42.338988745,-71.084449925,0.925,328286.487527,4689519.09655,220009.8,19,5,T
1582927210098607357,2533,1582927210098073005,gps,42.3389887583,-71.0844498967,0.93,328286.489897,4689519.09798,220010.0,19,5,T
1582927210304908663,2534,1582927210304491043,gps,42.3389887667,-71.0844499033,0.93,328286.489371,4689519.09891,220010.2,19,5,T
1582927210501454862,2535,1582927210500729084,gps,42.338988755,-71.0844499,0.931,328286.489613,4689519.09761,220010.4,19,5,T
1582927210700203508,2536,1582927210699693918,gps,42.33898876,-71.0844498983,0.928,328286.489764,4689519.09816,220010.6,19,5,T
1582927210898387301,2537,1582927210897994995,gps,42.33898877,-71.084449905,0.93,328286.489242,4689519.09929,220010.8,19,5,T
1582927211105253114,2538,1582927211104850053,gps,42.3389887917,-71.08444992,0.938,328286.488066,4689519.10172,220011.0,19,5,T
1582927211306410302,2539,1582927211305900096,gps,42.3389887833,-71.0844499,0.936,328286.489691,4689519.10076,220011.2,19,5,T
1582927211503464735,2540,1582927211503022909,gps,42.3389887817,-71.0844499133,0.939,328286.488588,4689519.1006,220011.4,19,5,T
1582927211699515709,2541,1582927211699106931,gps,42.33898879,-71.0844499267,0.936,328286.487512,4689519.10155,220011.6,19,5,T
1582927211895486904,2542,1582927211895085096,gps,42.3389887767,-71.08444991,0.936,328286.488849,4689519.10004,220011.8,19,5,T
1582927212105765669,2543,1582927212105019092,gps,42.33898876,-71.084449875,0.93,328286.491687,4689519.09812,220012.0,19,5,T
1582927212304377269,2544,1582927212303956985,gps,42.3389887567,-71.0844498717,0.929,328286.491952,4689519.09774,220012.2,19,5,T
1582927212501095603,2545,1582927212500571966,gps,42.3389887517,-71.0844498733,0.929,328286.491801,4689519.09719,220012.4,19,5,T
