%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.fix_quality,field.time,field.zone,field.letter
1582918442491202801,442,0,,42.3372688293,-71.0869140625,-3.79299998283,328078.59375,4689333.5,5.0,193402.40625,19,T
1582918442691483279,443,0,,42.3372688293,-71.0869216919,-3.7650001049,328078.4375,4689333.0,5.0,193402.59375,19,T
1582918442901657189,444,0,,42.3372688293,-71.0869216919,-3.75999999046,328078.3125,4689333.0,5.0,193402.796875,19,T
1582918443090534280,445,0,,42.3372650146,-71.0869216919,-3.79600000381,328078.1875,4689333.0,5.0,193403.0,19,T
1582918443295761104,446,0,,42.3372650146,-71.0869216919,-3.80599999428,328078.09375,4689333.0,5.0,193403.203125,19,T
1582918443499325238,447,0,,42.3372650146,-71.0869216919,-3.78500008583,328077.96875,4689332.5,5.0,193403.40625,19,T
1582918443692147370,448,0,,42.3372650146,-71.0869293213,-3.82399988174,328077.84375,4689332.5,5.0,193403.59375,19,T
1582918443894455256,449,0,,42.3372612,-71.0869293213,-3.77699995041,328077.65625,4689332.5,5.0,193403.796875,19,T
1582918444095715296,450,0,,42.3372612,-71.0869293213,-3.79500007629,328077.53125,4689332.5,5.0,193404.0,19,T
1582918444439504375,451,0,,42.3372612,-71.0869293213,-3.78399991989,328077.46875,4689332.0,5.0,193404.203125,19,T
1582918444502484560,452,0,,42.3372612,-71.0869293213,-3.83200001717,328077.375,4689332.0,5.0,193404.40625,19,T
1582918444691340983,453,0,,42.3372573853,-71.0869293213,-3.79500007629,328077.28125,4689332.0,5.0,193404.59375,19,T
1582918444893060944,454,0,,42.3372573853,-71.0869369507,-3.80599999428,328077.1875,4689332.0,5.0,193404.796875,19,T
1582918445097259360,455,0,,42.3372573853,-71.0869369507,-3.80900001526,328077.09375,4689332.0,5.0,193405.0,19,T
1582918445286643165,456,0,,42.3372573853,-71.0869369507,-3.79500007629,328077.03125,4689332.0,5.0,193405.203125,19,T
1582918445488342102,457,0,,42.3372573853,-71.0869369507,-3.81999993324,328077.03125,4689331.5,5.0,193405.40625,19,T
1582918445696201535,458,0,,42.3372535706,-71.0869369507,-3.83500003815,328077.03125,4689331.5,5.0,193405.59375,19,T
1582918445896684846,459,0,,42.3372535706,-71.0869369507,-3.78399991989,328077.03125,4689331.5,5.0,193405.796875,19,T
1582918446103170303,460,0,,42.3372535706,-71.0869369507,-3.77300000191,328077.0625,4689331.5,5.0,193406.0,19,T
1582918446294958043,461,0,,42.3372535706,-71.0869369507,-3.69600009918,328077.09375,4689331.5,5.0,193406.203125,19,T
1582918446497306108,462,0,,42.3372535706,-71.0869369507,-3.50099992752,328077.0625,4689331.5,5.0,193406.40625,19,T
1582918446702468278,463,0,,42.3372535706,-71.0869293213,-3.70000004768,328077.1875,4689331.5,5.0,193406.59375,19,T
1582918446893021143,464,0,,42.3372535706,-71.0869293213,-3.72900009155,328077.25,4689331.5,5.0,193406.796875,19,T
1582918447091569169,465,0,,42.3372535706,-71.0869293213,-3.71499991417,328077.25,4689331.5,5.0,193407.0,19,T
1582918447288384603,466,0,,42.3372535706,-71.0869293213,-3.72399997711,328077.28125,4689331.0,5.0,193407.203125,19,T
1582918447487257822,467,0,,42.3372497559,-71.0869293213,-3.68499994278,328077.28125,4689331.0,5.0,193407.40625,19,T
1582918447694735225,468,0,,42.3372497559,-71.0869293213,-3.67899990082,328077.28125,4689331.0,5.0,193407.59375,19,T
1582918447896258013,469,0,,42.3372497559,-71.0869293213,-3.77500009537,328077.40625,4689331.0,5.0,193407.796875,19,T
1582918448094323875,470,0,,42.3372497559,-71.0869293213,-3.76099991798,328077.4375,4689331.0,5.0,193408.0,19,T
1582918448293147201,471,0,,42.3372497559,-71.0869293213,-3.75,328077.53125,4689331.0,5.0,193408.203125,19,T
1582918448495556877,472,0,,42.3372459412,-71.0869293213,-3.76999998093,328077.59375,4689330.5,5.0,193408.40625,19,T
1582918448695692825,473,0,,42.3372459412,-71.0869293213,-3.76399993896,328077.6875,4689330.5,5.0,193408.59375,19,T
1582918448892223152,474,0,,42.3372459412,-71.0869293213,-3.72000002861,328077.75,4689330.5,5.0,193408.796875,19,T
1582918449091067809,475,0,,42.3372421265,-71.0869216919,-3.73799991608,328077.84375,4689330.5,5.0,193409.0,19,T
1582918449289891775,476,0,,42.3372421265,-71.0869216919,-3.73799991608,328077.9375,4689330.0,5.0,193409.203125,19,T
1582918449499254060,477,0,,42.3372421265,-71.0869216919,-3.73200011253,328078.0625,4689330.0,5.0,193409.40625,19,T
1582918449689997651,478,0,,42.3372383118,-71.0869216919,-3.73699998856,328078.125,4689330.0,5.0,193409.59375,19,T
1582918449889972174,479,0,,42.3372383118,-71.0869216919,-3.71600008011,328078.21875,4689329.5,5.0,193409.796875,19,T
1582918450101435528,480,0,,42.3372383118,-71.0869216919,-3.72499990463,328078.28125,4689329.5,5.0,193410.0,19,T
1582918450434677971,481,0,,42.3372344971,-71.0869216919,-3.70199990273,328078.375,4689329.5,5.0,193410.203125,19,T
1582918450644701281,482,0,,42.3372344971,-71.0869140625,-3.70499992371,328078.4375,4689329.5,5.0,193410.40625,19,T
1582918450691180106,483,0,,42.3372344971,-71.0869140625,-3.70300006866,328078.5,4689329.5,5.0,193410.59375,19,T
1582918450999435301,484,0,,42.3372344971,-71.0869140625,-3.67300009727,328078.5625,4689329.5,5.0,193410.796875,19,T
1582918451194023628,485,0,,42.3372344971,-71.0869140625,-3.65400004387,328078.59375,4689329.0,5.0,193411.0,19,T
1582918451401224699,486,0,,42.3372344971,-71.0869140625,-3.66499996185,328078.625,4689329.0,5.0,193411.203125,19,T
1582918451615275463,487,0,,42.3372344971,-71.0869140625,-3.63899993896,328078.65625,4689329.0,5.0,193411.40625,19,T
1582918451823265276,488,0,,42.3372344971,-71.0869140625,-3.62700009346,328078.6875,4689329.0,5.0,193411.59375,19,T
1582918452014192664,489,0,,42.3372344971,-71.0869140625,-3.61400008202,328078.6875,4689329.0,5.0,193411.796875,19,T
1582918452234595859,490,0,,42.3372344971,-71.0869140625,-3.60800004005,328078.6875,4689329.0,5.0,193412.0,19,T
1582918452434465662,491,0,,42.3372344971,-71.0869140625,-3.60299992561,328078.6875,4689329.0,5.0,193412.203125,19,T
1582918452624332911,492,0,,42.3372344971,-71.0869140625,-3.59800004959,328078.6875,4689329.0,5.0,193412.40625,19,T
1582918452825182563,493,0,,42.3372344971,-71.0869140625,-3.58400011063,328078.6875,4689329.0,5.0,193412.59375,19,T
