%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.zone,field.letter
1580427397320652843,556,0,,42.34324646,-71.0879974365,24.6000003815,328005.78125,4689999.0,19,T
1580427398282181946,557,0,,42.34324646,-71.0879974365,24.7000007629,328006.03125,4689999.0,19,T
1580427399280771363,558,0,,42.34324646,-71.0879898071,24.7000007629,328006.71875,4689999.0,19,T
1580427400349501034,559,0,,42.34324646,-71.0879821777,24.7999992371,328007.15625,4689999.0,19,T
1580427401280693932,560,0,,42.34324646,-71.0879745483,24.8999996185,328007.4375,4689999.0,19,T
1580427402280831423,561,0,,42.3432502747,-71.0879745483,25.0,328007.71875,4689999.5,19,T
1580427403282450628,562,0,,42.3432540894,-71.0879669189,25.0,328008.25,4690000.0,19,T
1580427404311889289,563,0,,42.3432540894,-71.0879592896,25.0,328008.8125,4690000.0,19,T
1580427405380003519,564,0,,42.3432579041,-71.0879516602,24.8999996185,328009.5,4690000.0,19,T
1580427406282871082,565,0,,42.3432617188,-71.0879516602,24.8999996185,328009.375,4690000.5,19,T
1580427407281742759,566,0,,42.3432617188,-71.0879516602,24.8999996185,328009.9375,4690000.5,19,T
1580427408317308248,567,0,,42.3432617188,-71.0879440308,24.8999996185,328010.21875,4690000.5,19,T
1580427409273954211,568,0,,42.3432617188,-71.0879364014,24.8999996185,328010.625,4690000.5,19,T
1580427410339600585,569,0,,42.3432617188,-71.0879364014,24.8999996185,328010.625,4690000.5,19,T
1580427411319466690,570,0,,42.3432617188,-71.0879440308,24.8999996185,328010.34375,4690000.5,19,T
1580427412317781863,571,0,,42.3432579041,-71.0879516602,24.8999996185,328009.65625,4690000.0,19,T
1580427413281244988,572,0,,42.3432540894,-71.0879592896,24.7999992371,328009.21875,4690000.0,19,T
1580427414282805618,573,0,,42.3432502747,-71.0879592896,24.7999992371,328008.8125,4689999.5,19,T
1580427415526124651,574,0,,42.34324646,-71.0879669189,24.7000007629,328008.53125,4689999.0,19,T
1580427416281781711,575,0,,42.34324646,-71.0879669189,24.5,328008.65625,4689999.0,19,T
1580427417281058319,576,0,,42.34324646,-71.0879592896,24.3999996185,328008.78125,4689999.0,19,T
1580427418282398422,577,0,,42.3432426453,-71.0879669189,24.2999992371,328008.65625,4689998.5,19,T
1580427419281559423,578,0,,42.3432350159,-71.0879592896,24.2000007629,328008.78125,4689998.0,19,T
1580427420349275023,579,0,,42.3432350159,-71.0879592896,24.2000007629,328008.90625,4689997.5,19,T
1580427421273563674,580,0,,42.3432350159,-71.0879592896,24.0,328008.75,4689997.5,19,T
1580427422273983997,581,0,,42.3432350159,-71.0879669189,24.0,328008.46875,4689997.5,19,T
1580427423281505351,582,0,,42.3432312012,-71.0879669189,23.7999992371,328008.0625,4689997.0,19,T
1580427424280325113,583,0,,42.3432235718,-71.0879745483,23.7000007629,328007.625,4689996.5,19,T
1580427425349195475,584,0,,42.3432235718,-71.0879821777,23.6000003815,328007.09375,4689996.5,19,T
1580427426281398276,585,0,,42.3432197571,-71.0879898071,23.6000003815,328006.65625,4689996.0,19,T
1580427427275265793,586,0,,42.3432159424,-71.0879974365,23.3999996185,328005.96875,4689995.5,19,T
1580427428274025211,587,0,,42.3432121277,-71.0879974365,23.3999996185,328005.53125,4689995.5,19,T
1580427429317760105,588,0,,42.3432159424,-71.0879974365,23.3999996185,328005.5625,4689995.5,19,T
1580427430385019206,589,0,,42.3432197571,-71.0880050659,23.3999996185,328005.15625,4689996.0,19,T
1580427431283039469,590,0,,42.3432197571,-71.0880050659,23.2999992371,328004.875,4689996.0,19,T
1580427432875620654,591,0,,42.3432121277,-71.0880203247,23.1000003815,328004.03125,4689995.0,19,T
1580427433417433137,592,0,,42.343208313,-71.0880203247,23.0,328003.875,4689995.0,19,T
1580427434278544167,593,0,,42.343208313,-71.0880279541,23.1000003815,328003.46875,4689994.5,19,T
1580427435346937205,594,0,,42.343208313,-71.0880279541,23.1000003815,328003.34375,4689994.5,19,T
1580427436319174457,595,0,,42.343208313,-71.0880203247,23.0,328003.625,4689995.0,19,T
1580427437280972239,596,0,,42.343208313,-71.0880203247,23.0,328003.625,4689995.0,19,T
1580427438281902838,597,0,,42.3432121277,-71.0880203247,23.2000007629,328003.75,4689995.5,19,T
1580427439275351788,598,0,,42.3432159424,-71.0880203247,23.0,328004.1875,4689995.5,19,T
1580427440341434735,599,0,,42.3432197571,-71.0880126953,22.8999996185,328004.3125,4689996.0,19,T
1580427441320075431,600,0,,42.3432197571,-71.0880126953,22.8999996185,328004.75,4689996.0,19,T
1580427442281052212,601,0,,42.3432235718,-71.0880050659,22.8999996185,328005.15625,4689996.5,19,T
1580427443320395764,602,0,,42.3432273865,-71.0880050659,22.8999996185,328005.3125,4689997.0,19,T
1580427444311160463,603,0,,42.3432273865,-71.0880050659,22.7000007629,328005.3125,4689997.0,19,T
1580427445379180629,604,0,,42.3432312012,-71.0880050659,22.5,328005.3125,4689997.0,19,T
1580427446281107839,605,0,,42.3432273865,-71.0880050659,22.2999992371,328005.03125,4689997.0,19,T
1580427447317913078,606,0,,42.3432273865,-71.0880050659,22.2000007629,328005.03125,4689997.0,19,T
1580427448279721779,607,0,,42.3432273865,-71.0880050659,22.2000007629,328005.1875,4689997.0,19,T
1580427449280823999,608,0,,42.3432312012,-71.0880050659,22.1000003815,328005.1875,4689997.0,19,T
1580427450347242918,609,0,,42.3432312012,-71.0880050659,22.0,328005.1875,4689997.5,19,T
1580427451281522090,610,0,,42.3432350159,-71.0880126953,21.8999996185,328004.625,4689997.5,19,T
1580427452280313234,611,0,,42.3432350159,-71.0880203247,21.7999992371,328004.09375,4689998.0,19,T
1580427453279859271,612,0,,42.3432350159,-71.0880279541,21.7000007629,328003.53125,4689998.0,19,T
1580427454281376561,613,0,,42.3432350159,-71.0880279541,21.6000003815,328003.0,4689997.5,19,T
1580427455348051093,614,0,,42.3432350159,-71.0880355835,21.7000007629,328002.59375,4689998.0,19,T
1580427456317903308,615,0,,42.3432350159,-71.0880432129,21.7000007629,328001.90625,4689997.5,19,T
1580427457280654238,616,0,,42.3432312012,-71.0880508423,21.7999992371,328001.1875,4689997.5,19,T
1580427458275891586,617,0,,42.3432235718,-71.0880661011,21.7999992371,328000.375,4689997.0,19,T
1580427459320379030,618,0,,42.3432235718,-71.0880737305,21.8999996185,327999.65625,4689996.5,19,T
1580427460388406067,619,0,,42.3432235718,-71.0880813599,22.1000003815,327999.125,4689996.5,19,T
1580427461281185970,620,0,,42.3432235718,-71.0880813599,22.1000003815,327998.71875,4689996.5,19,T
1580427462321057429,621,0,,42.3432197571,-71.0880889893,22.2000007629,327998.4375,4689996.5,19,T
1580427463314481013,622,0,,42.3432159424,-71.0880889893,22.2999992371,327998.0,4689996.0,19,T
1580427464279525836,623,0,,42.3432121277,-71.0880966187,22.3999996185,327997.71875,4689995.5,19,T
1580427465348641748,624,0,,42.343208313,-71.0880966187,22.2999992371,327997.3125,4689995.0,19,T
1580427466280674857,625,0,,42.3432044983,-71.0881118774,22.2999992371,327996.46875,4689994.5,19,T
1580427467279709594,626,0,,42.3431930542,-71.0881195068,22.1000003815,327995.59375,4689993.5,19,T
1580427468273404768,627,0,,42.3431854248,-71.0881271362,22.0,327995.1875,4689992.5,19,T
1580427469281308371,628,0,,42.3431816101,-71.0881347656,21.8999996185,327994.625,4689992.0,19,T
1580427470348212530,629,0,,42.3431777954,-71.0881347656,21.7999992371,327994.0625,4689992.0,19,T
1580427471280674776,630,0,,42.3431816101,-71.088142395,21.8999996185,327993.78125,4689992.0,19,T
1580427472273807267,631,0,,42.3431777954,-71.0881500244,21.8999996185,327992.96875,4689992.0,19,T
1580427473280999553,632,0,,42.3431739807,-71.0881576538,22.0,327992.65625,4689991.5,19,T
1580427474281707956,633,0,,42.343170166,-71.0881576538,22.0,327992.53125,4689991.0,19,T
1580427475350795017,634,0,,42.3431663513,-71.0881652832,22.1000003815,327992.09375,4689990.5,19,T
1580427476274496664,635,0,,42.3431663513,-71.0881652832,22.2000007629,327991.8125,4689990.5,19,T
1580427477280808602,636,0,,42.3431663513,-71.0881652832,22.3999996185,327991.6875,4689990.5,19,T
1580427478280817174,637,0,,42.3431663513,-71.0881652832,22.7000007629,327991.6875,4689990.5,19,T
1580427479319339466,638,0,,42.3431663513,-71.0881652832,22.8999996185,327992.09375,4689990.5,19,T
1580427480386616328,639,0,,42.3431663513,-71.0881576538,23.2000007629,327992.5,4689990.5,19,T
1580427481280996917,640,0,,42.3431663513,-71.0881500244,23.3999996185,327992.9375,4689990.5,19,T
1580427482281066079,641,0,,42.343170166,-71.088142395,23.7000007629,327993.625,4689991.0,19,T
1580427483280142175,642,0,,42.3431777954,-71.0881347656,24.0,327994.1875,4689992.0,19,T
1580427484280749447,643,0,,42.3431854248,-71.0881271362,24.2999992371,327994.90625,4689992.5,19,T
1580427485349678147,644,0,,42.3431968689,-71.0881195068,24.6000003815,327995.46875,4689993.5,19,T
1580427486312607692,645,0,,42.3432006836,-71.0881118774,24.7999992371,327996.3125,4689994.5,19,T
1580427487281506121,646,0,,42.3432044983,-71.088104248,25.1000003815,327997.0,4689994.5,19,T
1580427488280535515,647,0,,42.343208313,-71.0880966187,25.2999992371,327997.3125,4689995.0,19,T
1580427489281572818,648,0,,42.343208313,-71.0880966187,25.3999996185,327997.5625,4689995.0,19,T
1580427490348878905,649,0,,42.343208313,-71.0880966187,25.5,327997.84375,4689995.0,19,T
1580427491280235924,650,0,,42.3432121277,-71.0880813599,25.6000003815,327998.53125,4689995.5,19,T
1580427492310885801,651,0,,42.3432197571,-71.0880813599,25.7000007629,327998.6875,4689996.5,19,T
1580427493283299505,652,0,,42.3432235718,-71.0880813599,25.7000007629,327998.5625,4689996.5,19,T
1580427494318618344,653,0,,42.3432235718,-71.0880813599,25.7999992371,327998.84375,4689996.5,19,T
1580427495384095014,654,0,,42.3432273865,-71.0880737305,25.8999996185,327999.40625,4689997.0,19,T
1580427496280531558,655,0,,42.3432273865,-71.0880737305,26.0,327999.8125,4689997.0,19,T
1580427497280572984,656,0,,42.3432235718,-71.0880584717,26.2000007629,328000.5,4689997.0,19,T
1580427498316751090,657,0,,42.3432235718,-71.0880584717,26.3999996185,328000.78125,4689997.0,19,T
1580427499272142759,658,0,,42.3432235718,-71.0880584717,26.6000003815,328000.78125,4689997.0,19,T
1580427500336380247,659,0,,42.3432235718,-71.0880584717,26.7000007629,328001.03125,4689997.0,19,T
1580427501316620344,660,0,,42.3432273865,-71.0880584717,26.7999992371,328000.90625,4689997.0,19,T
1580427502278364781,661,0,,42.3432273865,-71.0880584717,26.8999996185,328000.65625,4689997.0,19,T
1580427503277925026,662,0,,42.3432273865,-71.0880661011,27.0,328000.21875,4689997.0,19,T
1580427504277864430,663,0,,42.3432273865,-71.0880661011,27.1000003815,328000.09375,4689997.0,19,T
1580427505344397369,664,0,,42.3432273865,-71.0880661011,27.2999992371,328000.21875,4689997.0,19,T
1580427506310151342,665,0,,42.3432235718,-71.0880737305,27.3999996185,327999.65625,4689996.5,19,T
1580427507278944463,666,0,,42.3432197571,-71.0880737305,27.5,327999.25,4689996.5,19,T
1580427508278214509,667,0,,42.3432159424,-71.0880813599,27.6000003815,327998.8125,4689995.5,19,T
1580427509279571342,668,0,,42.343208313,-71.0880889893,27.7000007629,327998.125,4689995.0,19,T
1580427510348439184,669,0,,42.3432006836,-71.0880966187,27.8999996185,327997.40625,4689994.5,19,T
1580427511281584367,670,0,,42.3431968689,-71.088104248,28.2000007629,327997.0,4689993.5,19,T
1580427512274570181,671,0,,42.3432006836,-71.088104248,28.1000003815,327997.0,4689994.0,19,T
1580427513318324184,672,0,,42.3432006836,-71.088104248,28.1000003815,327997.0,4689994.0,19,T
1580427514310675463,673,0,,42.3432006836,-71.088104248,28.1000003815,327997.0,4689994.0,19,T
1580427515377712460,674,0,,42.3432006836,-71.088104248,28.1000003815,327997.0,4689994.0,19,T
1580427516271807897,675,0,,42.3432006836,-71.088104248,28.1000003815,327997.0,4689994.0,19,T
1580427517283019646,676,0,,42.3432006836,-71.088104248,28.1000003815,327997.0,4689994.0,19,T
1580427518282017109,677,0,,42.3432006836,-71.088104248,28.1000003815,327997.0,4689994.0,19,T
1580427519281517434,678,0,,42.3432006836,-71.088104248,28.1000003815,327997.0,4689994.0,19,T
1580427520347464014,679,0,,42.3432006836,-71.088104248,28.1000003815,327997.0,4689994.0,19,T
1580427521285506696,680,0,,42.3432006836,-71.0881118774,28.2000007629,327996.4375,4689994.0,19,T
1580427522278092105,681,0,,42.3431968689,-71.0881118774,28.2000007629,327996.03125,4689994.0,19,T
1580427523273609785,682,0,,42.3431968689,-71.0881118774,28.2000007629,327996.03125,4689994.0,19,T
1580427524273902833,683,0,,42.3431968689,-71.0881118774,28.2000007629,327996.03125,4689994.0,19,T
1580427525339973272,684,0,,42.3431968689,-71.0881118774,28.2000007629,327996.03125,4689994.0,19,T
1580427526281965630,685,0,,42.3431968689,-71.0881118774,28.2000007629,327996.03125,4689994.0,19,T
1580427527281264040,686,0,,42.3431968689,-71.0881118774,28.2000007629,327996.03125,4689994.0,19,T
1580427528279765731,687,0,,42.3431968689,-71.0881118774,28.2000007629,327996.03125,4689994.0,19,T
1580427529278709671,688,0,,42.3431968689,-71.0881118774,28.2000007629,327996.03125,4689994.0,19,T
1580427530344410824,689,0,,42.3431968689,-71.0881118774,28.2000007629,327996.03125,4689994.0,19,T
1580427531275077369,690,0,,42.3431968689,-71.0881118774,28.2000007629,327996.03125,4689994.0,19,T
1580427532276682287,691,0,,42.3431968689,-71.0881118774,28.2000007629,327996.03125,4689994.0,19,T
1580427533276946821,692,0,,42.3431968689,-71.0881118774,28.2000007629,327996.03125,4689994.0,19,T
1580427534270992801,693,0,,42.3431968689,-71.0881118774,28.2000007629,327996.03125,4689994.0,19,T
1580427535338910602,694,0,,42.3431968689,-71.0881118774,28.2000007629,327996.03125,4689994.0,19,T
1580427536277775682,695,0,,42.3431968689,-71.0881118774,28.2000007629,327996.03125,4689994.0,19,T
1580427537315826627,696,0,,42.3431968689,-71.0881118774,28.2000007629,327996.03125,4689994.0,19,T
1580427538277836900,697,0,,42.3431968689,-71.0881118774,28.2000007629,327996.03125,4689994.0,19,T
1580427539277889792,698,0,,42.3431968689,-71.0881118774,28.2000007629,327996.03125,4689994.0,19,T
1580427540343998400,699,0,,42.3431968689,-71.0881118774,28.2000007629,327996.03125,4689994.0,19,T
1580427541272039062,700,0,,42.3431968689,-71.0881118774,28.2000007629,327996.03125,4689994.0,19,T
1580427542278707957,701,0,,42.3431968689,-71.0881118774,28.2000007629,327996.03125,4689994.0,19,T
1580427543316726076,702,0,,42.3431968689,-71.0881118774,28.2000007629,327996.03125,4689994.0,19,T
1580427544278221417,703,0,,42.3431968689,-71.0881118774,28.2000007629,327996.03125,4689994.0,19,T
1580427545346470766,704,0,,42.3431968689,-71.0881118774,28.2000007629,327996.03125,4689994.0,19,T
1580427546316484667,705,0,,42.3431968689,-71.0881118774,28.2000007629,327996.03125,4689994.0,19,T
1580427547275711970,706,0,,42.3431968689,-71.0881118774,28.2000007629,327996.03125,4689994.0,19,T
1580427548274176681,707,0,,42.3431968689,-71.0881118774,28.2999992371,327996.03125,4689994.0,19,T
1580427549282085590,708,0,,42.3431968689,-71.0881118774,28.2999992371,327996.03125,4689994.0,19,T
1580427550347379695,709,0,,42.3431968689,-71.0881118774,28.2999992371,327996.03125,4689994.0,19,T
1580427551318690870,710,0,,42.3431968689,-71.0881118774,28.2999992371,327996.03125,4689994.0,19,T
1580427552281147000,711,0,,42.3431968689,-71.0881118774,28.2999992371,327996.03125,4689994.0,19,T
1580427553312146290,712,0,,42.3431968689,-71.0881118774,28.2999992371,327996.03125,4689994.0,19,T
1580427554280973060,713,0,,42.3431968689,-71.0881118774,28.2999992371,327996.03125,4689994.0,19,T
1580427555348824390,714,0,,42.3431968689,-71.0881118774,28.2999992371,327996.03125,4689994.0,19,T
1580427556281542611,715,0,,42.3431968689,-71.0881118774,28.2999992371,327996.03125,4689994.0,19,T
1580427557281373767,716,0,,42.3431968689,-71.0881118774,28.2999992371,327996.03125,4689994.0,19,T
1580427558281406016,717,0,,42.3431968689,-71.0881118774,28.2999992371,327996.03125,4689994.0,19,T
1580427559319895403,718,0,,42.3431968689,-71.0881118774,28.2999992371,327996.03125,4689994.0,19,T
1580427560386947139,719,0,,42.3431968689,-71.0881118774,28.2999992371,327996.03125,4689994.0,19,T
1580427561282130455,720,0,,42.3431968689,-71.0881118774,28.2999992371,327996.03125,4689994.0,19,T
1580427562281892557,721,0,,42.3431968689,-71.0881118774,28.2999992371,327996.03125,4689994.0,19,T
1580427563282773930,722,0,,42.3431968689,-71.0881118774,28.2999992371,327996.03125,4689994.0,19,T
1580427564275080977,723,0,,42.3431968689,-71.0881118774,28.2999992371,327996.03125,4689994.0,19,T
1580427565343098671,724,0,,42.3431968689,-71.0881118774,28.2999992371,327996.03125,4689994.0,19,T
1580427566320554281,725,0,,42.3431968689,-71.0881118774,28.2999992371,327996.03125,4689994.0,19,T
1580427567281053527,726,0,,42.3431968689,-71.0881118774,28.2999992371,327996.03125,4689994.0,19,T
1580427568320316094,727,0,,42.3431968689,-71.0881118774,28.2999992371,327996.03125,4689994.0,19,T
1580427569281669894,728,0,,42.3432006836,-71.0881118774,28.2999992371,327996.03125,4689994.0,19,T
1580427570350186664,729,0,,42.3432006836,-71.0881118774,28.2999992371,327996.03125,4689994.0,19,T
1580427571282387339,730,0,,42.3432006836,-71.0881118774,28.2999992371,327996.03125,4689994.0,19,T
1580427572274426251,731,0,,42.3432006836,-71.0881118774,28.2999992371,327996.03125,4689994.0,19,T
1580427573281576431,732,0,,42.3432006836,-71.0881118774,28.2999992371,327996.03125,4689994.0,19,T
1580427574277859812,733,0,,42.3432006836,-71.0881118774,28.2999992371,327996.03125,4689994.0,19,T
1580427575345773131,734,0,,42.3432006836,-71.0881118774,28.2999992371,327996.03125,4689994.0,19,T
1580427576281613612,735,0,,42.3432006836,-71.0881118774,28.2999992371,327996.03125,4689994.0,19,T
1580427577283775384,736,0,,42.3432006836,-71.0881118774,28.2999992371,327996.03125,4689994.0,19,T
1580427578274736652,737,0,,42.3432006836,-71.0881118774,28.2999992371,327996.03125,4689994.0,19,T
1580427579280887551,738,0,,42.3432006836,-71.0881118774,28.2999992371,327996.1875,4689994.0,19,T
1580427580346880716,739,0,,42.3432006836,-71.0881118774,28.2999992371,327996.1875,4689994.0,19,T
1580427581317987878,740,0,,42.3432006836,-71.0881118774,28.2999992371,327996.1875,4689994.5,19,T
1580427582273629020,741,0,,42.3432006836,-71.0881118774,28.2999992371,327996.1875,4689994.5,19,T
1580427583285648303,742,0,,42.3432006836,-71.0881118774,28.2999992371,327996.1875,4689994.5,19,T
1580427584286765470,743,0,,42.343208313,-71.0881118774,28.3999996185,327996.34375,4689995.0,19,T
1580427585355758226,744,0,,42.343208313,-71.0881118774,28.5,327996.46875,4689995.0,19,T
1580427586466802760,745,0,,42.343208313,-71.0881118774,28.5,327996.59375,4689995.0,19,T
1580427587290445377,746,0,,42.343208313,-71.0881118774,28.6000003815,327996.59375,4689995.0,19,T
1580427588312312207,747,0,,42.3432121277,-71.0881118774,28.7000007629,327996.46875,4689995.5,19,T
1580427589282214795,748,0,,42.3432159424,-71.0881118774,28.7000007629,327996.625,4689996.0,19,T
1580427590350070391,749,0,,42.3432197571,-71.088104248,28.7999992371,327996.90625,4689996.0,19,T
1580427591284133721,750,0,,42.3432197571,-71.0880966187,28.7000007629,327997.3125,4689996.0,19,T
1580427592281428110,751,0,,42.3432159424,-71.0880889893,28.7000007629,327998.0,4689996.0,19,T
1580427593319468792,752,0,,42.3432159424,-71.0880889893,28.7999992371,327998.40625,4689995.5,19,T
1580427594282468062,753,0,,42.3432159424,-71.0880889893,29.0,327998.40625,4689995.5,19,T
